dummy index,Unique Identifier,BACnet Device ID,BACnet Object Type,BACnet Object ID,Johnson Controls Name,BACnet Name,BACnet Description,BACnet Unit,Ground Truth Point Type,Point Ref,Location,Equipment Type,Equipment Ref,Equipment Subsystems,Building,Comments,BACnet Type Str
2406,506_1_3015698,506,1,3015698,EBU3B.RM-3230..W-C-ADJ,NAE 06 N2 1 VMA168 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3230,Thermostat,168,VAV -> Rm_3230 -> Thermostat,EBU3B,,Analog Output
2423,506_1_3015707,506,1,3015707,EBU3B.RM-3232..W-C-ADJ,NAE 06 N2 1 VMA169 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3232,Thermostat,169,VAV -> Rm_3232 -> Thermostat,EBU3B,,Analog Output
2439,506_1_3015714,506,1,3015714,EBU3B.RM-3236..W-C-ADJ,NAE 06 N2 1 VMA170 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3236,Thermostat,170,VAV -> Rm_3236 -> Thermostat,EBU3B,,Analog Output
2456,506_1_3015705,506,1,3015705,EBU3B.RM-3240..W-C-ADJ,NAE 06 N2 1 VMA171 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3240,Thermostat,171,VAV -> Rm_3240 -> Thermostat,EBU3B,,Analog Output
2473,506_1_3015701,506,1,3015701,EBU3B.RM-3242..W-C-ADJ,NAE 06 N2 1 VMA172 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3242,Thermostat,172,VAV -> Rm_3242 -> Thermostat,EBU3B,,Analog Output
2489,506_1_3015688,506,1,3015688,EBU3B.RM-3246..W-C-ADJ,NAE 06 N2 1 VMA173 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3246,Thermostat,173,VAV -> Rm_3246 -> Thermostat,EBU3B,,Analog Output
2506,506_1_3015710,506,1,3015710,EBU3B.RM-3250..W-C-ADJ,NAE 06 N2 1 VMA174 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3250,Thermostat,174,VAV -> Rm_3250 -> Thermostat,EBU3B,,Analog Output
2523,506_1_3015711,506,1,3015711,EBU3B.RM-3252..W-C-ADJ,NAE 06 N2 1 VMA175 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3252,Thermostat,175,VAV -> Rm_3252 -> Thermostat,EBU3B,,Analog Output
2540,506_1_3015696,506,1,3015696,EBU3B.RM-3254..W-C-ADJ,NAE 06 N2 1 VMA176 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3254,Thermostat,176,VAV -> Rm_3254 -> Thermostat,EBU3B,,Analog Output
2557,506_1_3015691,506,1,3015691,EBU3B.RM-3256..W-C-ADJ,NAE 06 N2 1 VMA177 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3256,Thermostat,177,VAV -> Rm_3256 -> Thermostat,EBU3B,,Analog Output
2574,506_1_3015695,506,1,3015695,EBU3B.RM-3258..W-C-ADJ,NAE 06 N2 1 VMA178 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3258,Thermostat,178,VAV -> Rm_3258 -> Thermostat,EBU3B,,Analog Output
2591,506_1_3015709,506,1,3015709,EBU3B.RM-3260..W-C-ADJ,NAE 06 N2 1 VMA179 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3260,Thermostat,179,VAV -> Rm_3260 -> Thermostat,EBU3B,,Analog Output
2608,506_1_3015692,506,1,3015692,EBU3B.RM-3262..W-C-ADJ,NAE 06 N2 1 VMA180 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_3262,Thermostat,180,VAV -> Rm_3262 -> Thermostat,EBU3B,,Analog Output
2631,506_1_3015791,506,1,3015791,EBU3B.RM-4102..W-C-ADJ,NAE 06 N2 2 VMA171 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4102,Thermostat,171,VAV -> Rm_4102 -> Thermostat,EBU3B,,Analog Output
2649,506_1_3015793,506,1,3015793,EBU3B.RM-4105..W-C-ADJ,NAE 06 N2 2 VMA173 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4105,Thermostat,173,VAV -> Rm_4105 -> Thermostat,EBU3B,,Analog Output
2665,506_1_3015790,506,1,3015790,EBU3B.RM-4106..W-C-ADJ,NAE 06 N2 2 VMA170 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4106,Thermostat,170,VAV -> Rm_4106 -> Thermostat,EBU3B,,Analog Output
2681,506_1_3015792,506,1,3015792,EBU3B.RM-4107..W-C-ADJ,NAE 06 N2 2 VMA172 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4107,Thermostat,172,VAV -> Rm_4107 -> Thermostat,EBU3B,,Analog Output
2697,506_1_3015803,506,1,3015803,EBU3B.RM-4109..W-C-ADJ,NAE 06 N2 2 VMA183 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4109,Thermostat,183,VAV -> Rm_4109 -> Thermostat,EBU3B,,Analog Output
2713,506_1_3015807,506,1,3015807,EBU3B.RM-4110..W-C-ADJ,NAE 06 N2 2 VMA169 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4110,Thermostat,169,VAV -> Rm_4110 -> Thermostat,EBU3B,,Analog Output
2729,506_1_3015786,506,1,3015786,EBU3B.RM-4111..W-C-ADJ,NAE 06 N2 2 VMA167 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4111,Thermostat,167,VAV -> Rm_4111 -> Thermostat,EBU3B,,Analog Output
2745,506_1_3015788,506,1,3015788,EBU3B.RM-4114..W-C-ADJ,NAE 06 N2 2 VMA168 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4114,Thermostat,168,VAV -> Rm_4114 -> Thermostat,EBU3B,,Analog Output
2761,506_1_3015785,506,1,3015785,EBU3B.RM-4118..W-C-ADJ,NAE 06 N2 2 VMA166 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4118,Thermostat,166,VAV -> Rm_4118 -> Thermostat,EBU3B,,Analog Output
2778,506_1_3015747,506,1,3015747,EBU3B.RM-4119..W-C-ADJ,NAE 06 N2 2 VMA131 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4119,Thermostat,131,VAV -> Rm_4119 -> Thermostat,EBU3B,,Analog Output
2796,506_1_3015802,506,1,3015802,EBU3B.RM-4121..W-C-ADJ,NAE 06 N2 2 VMA182 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4121,Thermostat,182,VAV -> Rm_4121 -> Thermostat,EBU3B,,Analog Output
2812,506_1_3015784,506,1,3015784,EBU3B.RM-4122..W-C-ADJ,NAE 06 N2 2 VMA165 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4122,Thermostat,165,VAV -> Rm_4122 -> Thermostat,EBU3B,,Analog Output
2828,506_1_3015783,506,1,3015783,EBU3B.RM-4126..W-C-ADJ,NAE 06 N2 2 VMA164 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4126,Thermostat,164,VAV -> Rm_4126 -> Thermostat,EBU3B,,Analog Output
2840,506_1_3015806,506,1,3015806,EBU3B.RM-4127..W-C-ADJ,NAE 06 N2 2 VMA177 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4127,Thermostat,177,VAV -> Rm_4127 -> Thermostat,EBU3B,,Analog Output
2856,506_1_3015801,506,1,3015801,EBU3B.RM-4128..W-C-ADJ,NAE 06 N2 2 VMA181 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4128,Thermostat,181,VAV -> Rm_4128 -> Thermostat,EBU3B,,Analog Output
2872,506_1_3015782,506,1,3015782,EBU3B.RM-4130..W-C-ADJ,NAE 06 N2 2 VMA163 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4130,Thermostat,163,VAV -> Rm_4130 -> Thermostat,EBU3B,,Analog Output
2888,506_1_3015779,506,1,3015779,EBU3B.RM-4132..W-C-ADJ,NAE 06 N2 2 VMA162 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4132,Thermostat,162,VAV -> Rm_4132 -> Thermostat,EBU3B,,Analog Output
2904,506_1_3015780,506,1,3015780,EBU3B.RM-4134..W-C-ADJ,NAE 06 N2 2 VMA161 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4134,Thermostat,161,VAV -> Rm_4134 -> Thermostat,EBU3B,,Analog Output
2920,506_1_3015777,506,1,3015777,EBU3B.RM-4136..W-C-ADJ,NAE 06 N2 2 VMA160 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4136,Thermostat,160,VAV -> Rm_4136 -> Thermostat,EBU3B,,Analog Output
2936,506_1_3015776,506,1,3015776,EBU3B.RM-4138..W-C-ADJ,NAE 06 N2 2 VMA159 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4138,Thermostat,159,VAV -> Rm_4138 -> Thermostat,EBU3B,,Analog Output
2953,506_1_3015746,506,1,3015746,EBU3B.RM-4140..W-C-ADJ,NAE 06 N2 2 VMA130 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4140,Thermostat,130,VAV -> Rm_4140 -> Thermostat,EBU3B,,Analog Output
2970,506_1_3015800,506,1,3015800,EBU3B.RM-4142..W-C-ADJ,NAE 06 N2 2 VMA180 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4142,Thermostat,180,VAV -> Rm_4142 -> Thermostat,EBU3B,,Analog Output
2988,506_1_3015799,506,1,3015799,EBU3B.RM-4144..W-C-ADJ,NAE 06 N2 2 VMA179 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4144,Thermostat,179,VAV -> Rm_4144 -> Thermostat,EBU3B,,Analog Output
3005,506_1_3015805,506,1,3015805,EBU3B.RM-4146..W-C-ADJ,NAE 06 N2 2 VMA178 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4146,Thermostat,178,VAV -> Rm_4146 -> Thermostat,EBU3B,,Analog Output
3022,506_1_3015796,506,1,3015796,EBU3B.RM-4148..W-C-ADJ,NAE 06 N2 2 VMA176 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4148,Thermostat,176,VAV -> Rm_4148 -> Thermostat,EBU3B,,Analog Output
3039,506_1_3015795,506,1,3015795,EBU3B.RM-4150..W-C-ADJ,NAE 06 N2 2 VMA175 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4150,Thermostat,175,VAV -> Rm_4150 -> Thermostat,EBU3B,,Analog Output
3056,506_1_3015794,506,1,3015794,EBU3B.RM-4152..W-C-ADJ,NAE 06 N2 2 VMA174 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4152,Thermostat,174,VAV -> Rm_4152 -> Thermostat,EBU3B,,Analog Output
3075,506_1_3015748,506,1,3015748,EBU3B.RM-4154..W-C-ADJ,NAE 06 N2 2 VMA132 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4154,Thermostat,132,VAV -> Rm_4154 -> Thermostat,EBU3B,,Analog Output
3091,506_1_3015749,506,1,3015749,EBU3B.RM-4200A..W-C-ADJ,NAE 06 N2 2 VMA133 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4200A,Thermostat,133,VAV -> Rm_4200A -> Thermostat,EBU3B,,Analog Output
3107,506_1_3015751,506,1,3015751,EBU3B.RM-4202..W-C-ADJ,NAE 06 N2 2 VMA135 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4202,Thermostat,135,VAV -> Rm_4202 -> Thermostat,EBU3B,,Analog Output
3123,506_1_3015808,506,1,3015808,EBU3B.RM-4203..W-C-ADJ,NAE 06 N2 2 VMA155 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4203,Thermostat,155,VAV -> Rm_4203 -> Thermostat,EBU3B,,Analog Output
3139,506_1_3015750,506,1,3015750,EBU3B.RM-4205..W-C-ADJ,NAE 06 N2 2 VMA134 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4205,Thermostat,134,VAV -> Rm_4205 -> Thermostat,EBU3B,,Analog Output
3151,506_1_3015765,506,1,3015765,EBU3B.RM-4207..W-C-ADJ,NAE 06 N2 2 VMA149 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4207,Thermostat,149,VAV -> Rm_4207 -> Thermostat,EBU3B,,Analog Output
3167,506_1_3015752,506,1,3015752,EBU3B.RM-4208..W-C-ADJ,NAE 06 N2 2 VMA136 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4208,Thermostat,136,VAV -> Rm_4208 -> Thermostat,EBU3B,,Analog Output
3184,506_1_3015745,506,1,3015745,EBU3B.RM-4213..W-C-ADJ,NAE 06 N2 2 VMA129 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4213,Thermostat,129,VAV -> Rm_4213 -> Thermostat,EBU3B,,Analog Output
3200,506_1_3015809,506,1,3015809,EBU3B.RM-4214..W-C-ADJ,NAE 06 N2 2 VMA137 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4214,Thermostat,137,VAV -> Rm_4214 -> Thermostat,EBU3B,,Analog Output
3218,506_1_3015772,506,1,3015772,EBU3B.RM-4215..W-C-ADJ,NAE 06 N2 2 VMA156 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4215,Thermostat,156,VAV -> Rm_4215 -> Thermostat,EBU3B,,Analog Output
3234,506_1_3015774,506,1,3015774,EBU3B.RM-4217..W-C-ADJ,NAE 06 N2 2 VMA158 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4217,Thermostat,158,VAV -> Rm_4217 -> Thermostat,EBU3B,,Analog Output
3250,506_1_3015760,506,1,3015760,EBU3B.RM-4219..W-C-ADJ,NAE 06 N2 2 VMA144 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4219,Thermostat,144,VAV -> Rm_4219 -> Thermostat,EBU3B,,Analog Output
3266,506_1_3015754,506,1,3015754,EBU3B.RM-4220..W-C-ADJ,NAE 06 N2 2 VMA138 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4220,Thermostat,138,VAV -> Rm_4220 -> Thermostat,EBU3B,,Analog Output
3278,506_1_3015773,506,1,3015773,EBU3B.RM-4223..W-C-ADJ,NAE 06 N2 2 VMA157 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4223,Thermostat,157,VAV -> Rm_4223 -> Thermostat,EBU3B,,Analog Output
3294,506_1_3015755,506,1,3015755,EBU3B.RM-4226..W-C-ADJ,NAE 06 N2 2 VMA139 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4226,Thermostat,139,VAV -> Rm_4226 -> Thermostat,EBU3B,,Analog Output
3311,506_1_3015756,506,1,3015756,EBU3B.RM-4230..W-C-ADJ,NAE 06 N2 2 VMA140 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4230,Thermostat,140,VAV -> Rm_4230 -> Thermostat,EBU3B,,Analog Output
3327,506_1_3015762,506,1,3015762,EBU3B.RM-4231..W-C-ADJ,NAE 06 N2 2 VMA146 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4231,Thermostat,146,VAV -> Rm_4231 -> Thermostat,EBU3B,,Analog Output
3344,506_1_3015757,506,1,3015757,EBU3B.RM-4232..W-C-ADJ,NAE 06 N2 2 VMA141 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4232,Thermostat,141,VAV -> Rm_4232 -> Thermostat,EBU3B,,Analog Output
3360,506_1_3015758,506,1,3015758,EBU3B.RM-4236..W-C-ADJ,NAE 06 N2 2 VMA142 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4236,Thermostat,142,VAV -> Rm_4236 -> Thermostat,EBU3B,,Analog Output
3377,506_1_3015759,506,1,3015759,EBU3B.RM-4240..W-C-ADJ,NAE 06 N2 2 VMA143 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4240,Thermostat,143,VAV -> Rm_4240 -> Thermostat,EBU3B,,Analog Output
3394,506_1_3015761,506,1,3015761,EBU3B.RM-4242..W-C-ADJ,NAE 06 N2 2 VMA145 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4242,Thermostat,145,VAV -> Rm_4242 -> Thermostat,EBU3B,,Analog Output
3410,506_1_3015763,506,1,3015763,EBU3B.RM-4246..W-C-ADJ,NAE 06 N2 2 VMA147 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4246,Thermostat,147,VAV -> Rm_4246 -> Thermostat,EBU3B,,Analog Output
3427,506_1_3015764,506,1,3015764,EBU3B.RM-4250..W-C-ADJ,NAE 06 N2 2 VMA148 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4250,Thermostat,148,VAV -> Rm_4250 -> Thermostat,EBU3B,,Analog Output
3444,506_1_3015766,506,1,3015766,EBU3B.RM-4252..W-C-ADJ,NAE 06 N2 2 VMA150 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4252,Thermostat,150,VAV -> Rm_4252 -> Thermostat,EBU3B,,Analog Output
3461,506_1_3015767,506,1,3015767,EBU3B.RM-4254..W-C-ADJ,NAE 06 N2 2 VMA151 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4254,Thermostat,151,VAV -> Rm_4254 -> Thermostat,EBU3B,,Analog Output
3478,506_1_3015768,506,1,3015768,EBU3B.RM-4256..W-C-ADJ,NAE 06 N2 2 VMA152 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4256,Thermostat,152,VAV -> Rm_4256 -> Thermostat,EBU3B,,Analog Output
3495,506_1_3015769,506,1,3015769,EBU3B.RM-4258..W-C-ADJ,NAE 06 N2 2 VMA153 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4258,Thermostat,153,VAV -> Rm_4258 -> Thermostat,EBU3B,,Analog Output
3512,506_1_3015770,506,1,3015770,EBU3B.RM-4262..W-C-ADJ,NAE 06 N2 2 VMA154 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_4262,Thermostat,154,VAV -> Rm_4262 -> Thermostat,EBU3B,,Analog Output
3876,505_1_3026008,505,1,3026008,EBU3B.RM-B102C..W-C-ADJ,NAE 05 N2 1 VMA 115 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B102C,Thermostat,115,VAV -> Rm_B102C -> Thermostat,EBU3B,,Analog Output
3888,505_1_3017992,505,1,3017992,EBU3B.RM-B103..W-C-ADJ,NAE 05 N2 1 VMA 113 v,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B103,Thermostat,113,VAV -> Rm_B103 -> Thermostat,EBU3B,,Analog Output
3902,505_1_3026003,505,1,3026003,EBU3B.RM-B103A..W-C-ADJ,NAE 05 N2 1 VMA 114 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B103A,Thermostat,114,VAV -> Rm_B103A -> Thermostat,EBU3B,,Analog Output
3918,505_1_3025993,505,1,3025993,EBU3B.RM-B109..W-C-ADJ,NAE 05 N2 1 VMA 102 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B109,Thermostat,102,VAV -> Rm_B109 -> Thermostat,EBU3B,,Analog Output
3934,505_1_3026002,505,1,3026002,EBU3B.RM-B200B..W-C-ADJ,NAE 05 N2 1 VMA 111 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B200B,Thermostat,111,VAV -> Rm_B200B -> Thermostat,EBU3B,,Analog Output
3950,505_1_3025985,505,1,3025985,EBU3B.RM-B200C..W-C-ADJ,NAE 05 N2 1 VMA 112 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B200C,Thermostat,112,VAV -> Rm_B200C -> Thermostat,EBU3B,,Analog Output
3971,505_1_3026004,505,1,3026004,EBU3B.RM-B210..W-C-ADJ,NAE 05 N2 1 VMA 116 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B210,Thermostat,116,VAV -> Rm_B210 -> Thermostat,EBU3B,,Analog Output
3987,505_1_3025990,505,1,3025990,EBU3B.RM-B215..W-C-ADJ,NAE 05 N2 1 VMA 101 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B215,Thermostat,101,VAV -> Rm_B215 -> Thermostat,EBU3B,,Analog Output
4008,505_1_3025989,505,1,3025989,EBU3B.RM-B220..W-C-ADJ,NAE 05 N2 1 VMA 117 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B220,Thermostat,117,VAV -> Rm_B220 -> Thermostat,EBU3B,,Analog Output
4020,505_1_3026000,505,1,3026000,EBU3B.RM-B222..W-C-ADJ,NAE 05 N2 1 VMA 109 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B222,Thermostat,109,VAV -> Rm_B222 -> Thermostat,EBU3B,,Analog Output
4032,505_1_3026001,505,1,3026001,EBU3B.RM-B224..W-C-ADJ,NAE 05 N2 1 VMA 110 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B224,Thermostat,110,VAV -> Rm_B224 -> Thermostat,EBU3B,,Analog Output
4048,505_1_3025988,505,1,3025988,EBU3B.RM-B225..W-C-ADJ,NAE 05 N2 1 VMA 103 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B225,Thermostat,103,VAV -> Rm_B225 -> Thermostat,EBU3B,,Analog Output
4068,505_1_3025992,505,1,3025992,EBU3B.RM-B230..W-C-ADJ,NAE 05 N2 1 VMA 118 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B230,Thermostat,118,VAV -> Rm_B230 -> Thermostat,EBU3B,,Analog Output
4080,505_1_3025991,505,1,3025991,EBU3B.RM-B230A..W-C-ADJ,NAE 05 N2 1 VMA 104 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B230A,Thermostat,104,VAV -> Rm_B230A -> Thermostat,EBU3B,,Analog Output
4101,505_1_3025998,505,1,3025998,EBU3B.RM-B240..W-C-ADJ,NAE 05 N2 1 VMA 119 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B240,Thermostat,119,VAV -> Rm_B240 -> Thermostat,EBU3B,,Analog Output
4117,505_1_3025994,505,1,3025994,EBU3B.RM-B240A..W-C-ADJ,NAE 05 N2 1 VMA 105 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B240A,Thermostat,105,VAV -> Rm_B240A -> Thermostat,EBU3B,,Analog Output
4138,505_1_3025987,505,1,3025987,EBU3B.RM-B250..W-C-ADJ,NAE 05 N2 1 VMA 120 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B250,Thermostat,120,VAV -> Rm_B250 -> Thermostat,EBU3B,,Analog Output
4154,505_1_3025986,505,1,3025986,EBU3B.RM-B250A..W-C-ADJ,NAE 05 N2 1 VMA 106 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B250A,Thermostat,106,VAV -> Rm_B250A -> Thermostat,EBU3B,,Analog Output
4175,505_1_3025997,505,1,3025997,EBU3B.RM-B260..W-C-ADJ,NAE 05 N2 1 VMA 121 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B260,Thermostat,121,VAV -> Rm_B260 -> Thermostat,EBU3B,,Analog Output
4191,505_1_3025996,505,1,3025996,EBU3B.RM-B260A..W-C-ADJ,NAE 05 N2 1 VMA 107 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B260A,Thermostat,107,VAV -> Rm_B260A -> Thermostat,EBU3B,,Analog Output
4212,505_1_3025995,505,1,3025995,EBU3B.RM-B270..W-C-ADJ,NAE 05 N2 1 VMA 122 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B270,Thermostat,122,VAV -> Rm_B270 -> Thermostat,EBU3B,,Analog Output
4228,505_1_3025999,505,1,3025999,EBU3B.RM-B275..W-C-ADJ,NAE 05 N2 1 VMA 108 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_B275,Thermostat,108,VAV -> Rm_B275 -> Thermostat,EBU3B,,Analog Output
4537,506_2_3010316,506,2,3010316,BSBM_WIND-DIR,BSBM_WIND DIR,Wind Direction,90,Wind Direction,,,Weather,,Weather,BSB,,Analog Value
4547,506_2_3009734,506,2,3009734,EBU2_WIND-DIR,EBU2_WIND DIR,Wind Direction,90,Wind Direction,,,Weather,,Weather,EBU2,,Analog Value
4555,506_2_3009743,506,2,3009743,HUBBS_WIND-DIR,NAE 06 HUBBS_WIND DIR,Wind Direction,90,Wind Direction,,,Weather,,Weather,Hubbs Hall,,Analog Value
4538,506_2_3010317,506,2,3010317,BSBM_WIND-SPD,BSBM_WIND SPD,Wind Speed,78,Wind Speed,,,Weather,,Weather,BSB,,Analog Value
4548,506_2_3009735,506,2,3009735,EBU2_WIND-SPD,EBU2_WIND SPD,Wind Speed,78,Wind Speed,,,Weather,,Weather,EBU2,,Analog Value
4556,506_2_3009744,506,2,3009744,HUBBS_WIND-SPD,NAE 06 HUBBS_WIND SPD,Wind Speed,78,Wind Speed,,,Weather,,Weather,Hubbs Hall,,Analog Value
16,505_0_3001624,505,0,3001624,EBU3B.RM-1100A..ZN-T,NAE 05 N2 2 VMA 103 ZN T,Zone Temperature \ 1st Flr Lobby,64,Zone Temperature,,Rm_1100A,Thermostat,103,VAV -> Rm_1100A -> Thermostat,EBU3B,,Analog Input
32,505_0_3001524,505,0,3001524,EBU3B.RM-1100D..ZN-T,NAE 05 N2 2 VMA 147 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1100D,Thermostat,147,VAV -> Rm_1100D -> Thermostat,EBU3B,,Analog Input
48,505_0_3002049,505,0,3002049,EBU3B.RM-1102..ZN-T,NAE 05 N2 2 VMA 125 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1102,Thermostat,125,VAV -> Rm_1102 -> Thermostat,EBU3B,,Analog Input
64,505_0_3002069,505,0,3002069,EBU3B.RM-1104..ZN-T,NAE 05 N2 2 VMA 126 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1104,Thermostat,126,VAV -> Rm_1104 -> Thermostat,EBU3B,,Analog Input
80,505_0_3001121,505,0,3001121,EBU3B.RM-1106..ZN-T,NAE 05 N2 2 VMA 127 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1106,Thermostat,127,VAV -> Rm_1106 -> Thermostat,EBU3B,,Analog Input
96,505_0_3001544,505,0,3001544,EBU3B.RM-1107..ZN-T,NAE 05 N2 2 VMA 148 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1107,Thermostat,148,VAV -> Rm_1107 -> Thermostat,EBU3B,,Analog Input
112,505_0_3001141,505,0,3001141,EBU3B.RM-1108..ZN-T,NAE 05 N2 2 VMA 128 ZN T,Zone Temperature,64,Zone Temperature,,Rm_1108,Thermostat,128,VAV -> Rm_1108 -> Thermostat,EBU3B,,Analog Input
