Label,TagSet,AssetType,Asset,AssetParent,isFedBy,City,Building,Wing,Floor,Room,Zone,AssetType2,Asset2
44G_U19_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU19,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U19,,,
44G_U1_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U1_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU1,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U1,,,
44G_U20_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U20_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU20,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U20,,,
44G_U21_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U21_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU21,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U21,,,
44G_U22_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U22_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU22,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U22,,,
44G_U23_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U23_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU23,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U23,,,
44G_U24_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U24_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU24,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U24,,,
44G_U25_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U25_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU25,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,,,
44G_U26_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U26_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU26,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,,,
44G_U27_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U27_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU27,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,,,
44G_U28_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U28_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU28,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,,,
44G_U29_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U29_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU29,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,,,
44G_U2_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U2_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU2,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,,,
44G_U30_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U30_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU30,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,,,
44G_U31_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U31_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU31,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,,,
44G_U32_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U32_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU32,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,,,
44G_U33_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U33_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU33,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,,,
44G_U34_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U34_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU34,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,,,
44G_U35_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U35_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU35,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,,,
44G_U36_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U36_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,44-FCU36,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,,,
44G_U37_CLG_VLV,FCU_Cooling_Valve_Command,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
44G_U37_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
44G_U37_FAN_SPD,FCU_VFD_Speed_Command,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
44G_U37_FCU_FAULT,FCU_Fault_Status,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
44G_U37_HTG_VLV,FCU_Heating_Valve_Command,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
44G_U37_RAT,FCU_Return_Air_Temperature_Sensor,FCU,44-FCU37,,"AHU3,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,,,
